+--------------------+----------+
|              Device|count(s_0)|
|root.test.g_0.d2_516|     10000|
|root.test.g_0.d2_517|     10000|
|root.test.g_0.d2_518|     10000|
|root.test.g_0.d2_519|     10000|
| root.test.g_0.d2_52|     10000|
|root.test.g_0.d2_520|     10000|
|root.test.g_0.d2_521|     10000|
|root.test.g_0.d2_522|     10000|
|root.test.g_0.d2_523|     10000|
|root.test.g_0.d2_524|     10000|
|root.test.g_0.d2_525|     10000|
|root.test.g_0.d2_526|     10000|
|root.test.g_0.d2_527|     10000|
|root.test.g_0.d2_528|     10000|
|root.test.g_0.d2_529|     10000|
| root.test.g_0.d2_53|     10000|
|root.test.g_0.d2_530|     10000|
|root.test.g_0.d2_531|     10000|
|root.test.g_0.d2_532|     10000|
|root.test.g_0.d2_533|     10000|
|root.test.g_0.d2_534|     10000|
|root.test.g_0.d2_535|     10000|
|root.test.g_0.d2_536|     10000|
|root.test.g_0.d2_537|     10000|
|root.test.g_0.d2_538|     10000|
|root.test.g_0.d2_539|     10000|
| root.test.g_0.d2_54|     10000|
|root.test.g_0.d2_540|     10000|
|root.test.g_0.d2_541|     10000|
|root.test.g_0.d2_542|     10000|
|root.test.g_0.d2_543|     10000|
|root.test.g_0.d2_544|     10000|
|root.test.g_0.d2_545|     10000|
|root.test.g_0.d2_546|     10000|
|root.test.g_0.d2_547|     10000|
|root.test.g_0.d2_548|     10000|
|root.test.g_0.d2_549|     10000|
| root.test.g_0.d2_55|     10000|
|root.test.g_0.d2_550|     10000|
|root.test.g_0.d2_551|     10000|
|root.test.g_0.d2_552|     10000|
|root.test.g_0.d2_553|     10000|
|root.test.g_0.d2_554|     10000|
|root.test.g_0.d2_555|     10000|
|root.test.g_0.d2_556|     10000|
|root.test.g_0.d2_557|     10000|
|root.test.g_0.d2_558|     10000|
|root.test.g_0.d2_559|     10000|
| root.test.g_0.d2_56|     10000|
|root.test.g_0.d2_560|     10000|
|root.test.g_0.d2_561|     10000|
|root.test.g_0.d2_562|     10000|
|root.test.g_0.d2_563|     10000|
|root.test.g_0.d2_564|     10000|
|root.test.g_0.d2_565|     10000|
|root.test.g_0.d2_566|     10000|
|root.test.g_0.d2_567|     10000|
|root.test.g_0.d2_568|     10000|
|root.test.g_0.d2_569|     10000|
| root.test.g_0.d2_57|     10000|
|root.test.g_0.d2_570|     10000|
|root.test.g_0.d2_571|     10000|
|root.test.g_0.d2_572|     10000|
|root.test.g_0.d2_573|     10000|
|root.test.g_0.d2_574|     10000|
|root.test.g_0.d2_575|     10000|
|root.test.g_0.d2_576|     10000|
|root.test.g_0.d2_577|     10000|
|root.test.g_0.d2_578|     10000|
|root.test.g_0.d2_579|     10000|
| root.test.g_0.d2_58|     10000|
|root.test.g_0.d2_580|     10000|
|root.test.g_0.d2_581|     10000|
|root.test.g_0.d2_582|     10000|
|root.test.g_0.d2_583|     10000|
|root.test.g_0.d2_584|     10000|
|root.test.g_0.d2_585|     10000|
|root.test.g_0.d2_586|     10000|
|root.test.g_0.d2_587|     10000|
|root.test.g_0.d2_588|     10000|
|root.test.g_0.d2_589|     10000|
| root.test.g_0.d2_59|     10000|
|root.test.g_0.d2_590|     10000|
|root.test.g_0.d2_591|     10000|
|root.test.g_0.d2_592|     10000|
|root.test.g_0.d2_593|     10000|
|root.test.g_0.d2_594|     10000|
|root.test.g_0.d2_595|     10000|
|root.test.g_0.d2_596|     10000|
|root.test.g_0.d2_597|     10000|
|root.test.g_0.d2_598|     10000|
|root.test.g_0.d2_599|     10000|
|  root.test.g_0.d2_6|     10000|
| root.test.g_0.d2_60|     10000|
|root.test.g_0.d2_600|     10000|
|root.test.g_0.d2_601|     10000|
|root.test.g_0.d2_602|     10000|
|root.test.g_0.d2_603|     10000|
|root.test.g_0.d2_604|     10000|
|root.test.g_0.d2_605|     10000|
|root.test.g_0.d2_606|     10000|
|root.test.g_0.d2_607|     10000|
|root.test.g_0.d2_608|     10000|
|root.test.g_0.d2_609|     10000|
| root.test.g_0.d2_61|     10000|
|root.test.g_0.d2_610|     10000|
|root.test.g_0.d2_611|     10000|
|root.test.g_0.d2_612|     10000|
|root.test.g_0.d2_613|     10000|
|root.test.g_0.d2_614|     10000|
|root.test.g_0.d2_615|     10000|
|root.test.g_0.d2_616|     10000|
|root.test.g_0.d2_617|     10000|
|root.test.g_0.d2_618|     10000|
|root.test.g_0.d2_619|     10000|
| root.test.g_0.d2_62|     10000|
|root.test.g_0.d2_620|     10000|
|root.test.g_0.d2_621|     10000|
|root.test.g_0.d2_622|     10000|
|root.test.g_0.d2_623|     10000|
|root.test.g_0.d2_624|     10000|
|root.test.g_0.d2_625|     10000|
|root.test.g_0.d2_626|     10000|
|root.test.g_0.d2_627|     10000|
|root.test.g_0.d2_628|     10000|
|root.test.g_0.d2_629|     10000|
| root.test.g_0.d2_63|     10000|
|root.test.g_0.d2_630|     10000|
|root.test.g_0.d2_631|     10000|
|root.test.g_0.d2_632|     10000|
|root.test.g_0.d2_633|     10000|
|root.test.g_0.d2_634|     10000|
|root.test.g_0.d2_635|     10000|
|root.test.g_0.d2_636|     10000|
|root.test.g_0.d2_637|     10000|
|root.test.g_0.d2_638|     10000|
|root.test.g_0.d2_639|     10000|
| root.test.g_0.d2_64|     10000|
|root.test.g_0.d2_640|     10000|
|root.test.g_0.d2_641|     10000|
|root.test.g_0.d2_642|     10000|
|root.test.g_0.d2_643|     10000|
|root.test.g_0.d2_644|     10000|
|root.test.g_0.d2_645|     10000|
|root.test.g_0.d2_646|     10000|
|root.test.g_0.d2_647|     10000|
|root.test.g_0.d2_648|     10000|
|root.test.g_0.d2_649|     10000|
| root.test.g_0.d2_65|     10000|
|root.test.g_0.d2_650|     10000|
|root.test.g_0.d2_651|     10000|
|root.test.g_0.d2_652|     10000|
|root.test.g_0.d2_653|     10000|
|root.test.g_0.d2_654|     10000|
|root.test.g_0.d2_655|     10000|
|root.test.g_0.d2_656|     10000|
|root.test.g_0.d2_657|     10000|
|root.test.g_0.d2_658|     10000|
|root.test.g_0.d2_659|     10000|
| root.test.g_0.d2_66|     10000|
|root.test.g_0.d2_660|     10000|
|root.test.g_0.d2_661|     10000|
|root.test.g_0.d2_662|     10000|
|root.test.g_0.d2_663|     10000|
|root.test.g_0.d2_664|     10000|
|root.test.g_0.d2_665|     10000|
|root.test.g_0.d2_666|     10000|
|root.test.g_0.d2_667|     10000|
|root.test.g_0.d2_668|     10000|
|root.test.g_0.d2_669|     10000|
| root.test.g_0.d2_67|     10000|
|root.test.g_0.d2_670|     10000|
|root.test.g_0.d2_671|     10000|
|root.test.g_0.d2_672|     10000|
|root.test.g_0.d2_673|     10000|
|root.test.g_0.d2_674|     10000|
|root.test.g_0.d2_675|     10000|
|root.test.g_0.d2_676|     10000|
|root.test.g_0.d2_677|     10000|
|root.test.g_0.d2_678|     10000|
|root.test.g_0.d2_679|     10000|
| root.test.g_0.d2_68|     10000|
|root.test.g_0.d2_680|     10000|
|root.test.g_0.d2_681|     10000|
|root.test.g_0.d2_682|     10000|
|root.test.g_0.d2_683|     10000|
|root.test.g_0.d2_684|     10000|
|root.test.g_0.d2_685|     10000|
|root.test.g_0.d2_686|     10000|
|root.test.g_0.d2_687|     10000|
|root.test.g_0.d2_688|     10000|
|root.test.g_0.d2_689|     10000|
| root.test.g_0.d2_69|     10000|
|root.test.g_0.d2_690|     10000|
|root.test.g_0.d2_691|     10000|
|root.test.g_0.d2_692|     10000|
|root.test.g_0.d2_693|     10000|
|root.test.g_0.d2_694|     10000|
|root.test.g_0.d2_695|     10000|
|root.test.g_0.d2_696|     10000|
|root.test.g_0.d2_697|     10000|
|root.test.g_0.d2_698|     10000|
|root.test.g_0.d2_699|     10000|
|  root.test.g_0.d2_7|     10000|
| root.test.g_0.d2_70|     10000|
|root.test.g_0.d2_700|     10000|
|root.test.g_0.d2_701|     10000|
|root.test.g_0.d2_702|     10000|
|root.test.g_0.d2_703|     10000|
|root.test.g_0.d2_704|     10000|
|root.test.g_0.d2_705|     10000|
|root.test.g_0.d2_706|     10000|
|root.test.g_0.d2_707|     10000|
|root.test.g_0.d2_708|     10000|
|root.test.g_0.d2_709|     10000|
| root.test.g_0.d2_71|     10000|
|root.test.g_0.d2_710|     10000|
|root.test.g_0.d2_711|     10000|
|root.test.g_0.d2_712|     10000|
|root.test.g_0.d2_713|     10000|
|root.test.g_0.d2_714|     10000|
|root.test.g_0.d2_715|     10000|
|root.test.g_0.d2_716|     10000|
|root.test.g_0.d2_717|     10000|
|root.test.g_0.d2_718|     10000|
|root.test.g_0.d2_719|     10000|
| root.test.g_0.d2_72|     10000|
|root.test.g_0.d2_720|     10000|
|root.test.g_0.d2_721|     10000|
|root.test.g_0.d2_722|     10000|
|root.test.g_0.d2_723|     10000|
|root.test.g_0.d2_724|     10000|
|root.test.g_0.d2_725|     10000|
|root.test.g_0.d2_726|     10000|
|root.test.g_0.d2_727|     10000|
|root.test.g_0.d2_728|     10000|
|root.test.g_0.d2_729|     10000|
| root.test.g_0.d2_73|     10000|
|root.test.g_0.d2_730|     10000|
|root.test.g_0.d2_731|     10000|
|root.test.g_0.d2_732|     10000|
|root.test.g_0.d2_733|     10000|
|root.test.g_0.d2_734|     10000|
|root.test.g_0.d2_735|     10000|
|root.test.g_0.d2_736|     10000|
|root.test.g_0.d2_737|     10000|
|root.test.g_0.d2_738|     10000|
|root.test.g_0.d2_739|     10000|
| root.test.g_0.d2_74|     10000|
|root.test.g_0.d2_740|     10000|
|root.test.g_0.d2_741|     10000|
|root.test.g_0.d2_742|     10000|
|root.test.g_0.d2_743|     10000|
|root.test.g_0.d2_744|     10000|
|root.test.g_0.d2_745|     10000|
|root.test.g_0.d2_746|     10000|
|root.test.g_0.d2_747|     10000|
|root.test.g_0.d2_748|     10000|
|root.test.g_0.d2_749|     10000|
| root.test.g_0.d2_75|     10000|
|root.test.g_0.d2_750|     10000|
|root.test.g_0.d2_751|     10000|
|root.test.g_0.d2_752|     10000|
|root.test.g_0.d2_753|     10000|
|root.test.g_0.d2_754|     10000|
|root.test.g_0.d2_755|     10000|
|root.test.g_0.d2_756|     10000|
|root.test.g_0.d2_757|     10000|
|root.test.g_0.d2_758|     10000|
|root.test.g_0.d2_759|     10000|
| root.test.g_0.d2_76|     10000|
|root.test.g_0.d2_760|     10000|
|root.test.g_0.d2_761|     10000|
|root.test.g_0.d2_762|     10000|
|root.test.g_0.d2_763|     10000|
|root.test.g_0.d2_764|     10000|
|root.test.g_0.d2_765|     10000|
|root.test.g_0.d2_766|     10000|
|root.test.g_0.d2_767|     10000|
|root.test.g_0.d2_768|     10000|
|root.test.g_0.d2_769|     10000|
| root.test.g_0.d2_77|     10000|
|root.test.g_0.d2_770|     10000|
|root.test.g_0.d2_771|     10000|
|root.test.g_0.d2_772|     10000|
|root.test.g_0.d2_773|     10000|
|root.test.g_0.d2_774|     10000|
|root.test.g_0.d2_775|     10000|
|root.test.g_0.d2_776|     10000|
|root.test.g_0.d2_777|     10000|
|root.test.g_0.d2_778|     10000|
|root.test.g_0.d2_779|     10000|
| root.test.g_0.d2_78|     10000|
|root.test.g_0.d2_780|     10000|
|root.test.g_0.d2_781|     10000|
|root.test.g_0.d2_782|     10000|
|root.test.g_0.d2_783|     10000|
|root.test.g_0.d2_784|     10000|
|root.test.g_0.d2_785|     10000|
|root.test.g_0.d2_786|     10000|
|root.test.g_0.d2_787|     10000|
|root.test.g_0.d2_788|     10000|
|root.test.g_0.d2_789|     10000|
| root.test.g_0.d2_79|     10000|
|root.test.g_0.d2_790|     10000|
|root.test.g_0.d2_791|     10000|
|root.test.g_0.d2_792|     10000|
|root.test.g_0.d2_793|     10000|
|root.test.g_0.d2_794|     10000|
|root.test.g_0.d2_795|     10000|
|root.test.g_0.d2_796|     10000|
|root.test.g_0.d2_797|     10000|
|root.test.g_0.d2_798|     10000|
|root.test.g_0.d2_799|     10000|
|  root.test.g_0.d2_8|     10000|
| root.test.g_0.d2_80|     10000|
|root.test.g_0.d2_800|     10000|
|root.test.g_0.d2_801|     10000|
|root.test.g_0.d2_802|     10000|
|root.test.g_0.d2_803|     10000|
|root.test.g_0.d2_804|     10000|
|root.test.g_0.d2_805|     10000|
|root.test.g_0.d2_806|     10000|
|root.test.g_0.d2_807|     10000|
|root.test.g_0.d2_808|     10000|
|root.test.g_0.d2_809|     10000|
| root.test.g_0.d2_81|     10000|
|root.test.g_0.d2_810|     10000|
|root.test.g_0.d2_811|     10000|
|root.test.g_0.d2_812|     10000|
|root.test.g_0.d2_813|     10000|
|root.test.g_0.d2_814|     10000|
|root.test.g_0.d2_815|     10000|
|root.test.g_0.d2_816|     10000|
|root.test.g_0.d2_817|     10000|
|root.test.g_0.d2_818|     10000|
|root.test.g_0.d2_819|     10000|
| root.test.g_0.d2_82|     10000|
|root.test.g_0.d2_820|     10000|
|root.test.g_0.d2_821|     10000|
|root.test.g_0.d2_822|     10000|
|root.test.g_0.d2_823|     10000|
|root.test.g_0.d2_824|     10000|
|root.test.g_0.d2_825|     10000|
|root.test.g_0.d2_826|     10000|
|root.test.g_0.d2_827|     10000|
|root.test.g_0.d2_828|     10000|
|root.test.g_0.d2_829|     10000|
| root.test.g_0.d2_83|     10000|
|root.test.g_0.d2_830|     10000|
|root.test.g_0.d2_831|     10000|
|root.test.g_0.d2_832|     10000|
|root.test.g_0.d2_833|     10000|
|root.test.g_0.d2_834|     10000|
|root.test.g_0.d2_835|     10000|
|root.test.g_0.d2_836|     10000|
|root.test.g_0.d2_837|     10000|
|root.test.g_0.d2_838|     10000|
|root.test.g_0.d2_839|     10000|
| root.test.g_0.d2_84|     10000|
|root.test.g_0.d2_840|     10000|
|root.test.g_0.d2_841|     10000|
|root.test.g_0.d2_842|     10000|
|root.test.g_0.d2_843|     10000|
|root.test.g_0.d2_844|     10000|
|root.test.g_0.d2_845|     10000|
|root.test.g_0.d2_846|     10000|
|root.test.g_0.d2_847|     10000|
|root.test.g_0.d2_848|     10000|
|root.test.g_0.d2_849|     10000|
| root.test.g_0.d2_85|     10000|
|root.test.g_0.d2_850|     10000|
|root.test.g_0.d2_851|     10000|
|root.test.g_0.d2_852|     10000|
|root.test.g_0.d2_853|     10000|
|root.test.g_0.d2_854|     10000|
|root.test.g_0.d2_855|     10000|
|root.test.g_0.d2_856|     10000|
|root.test.g_0.d2_857|     10000|
|root.test.g_0.d2_858|     10000|
|root.test.g_0.d2_859|     10000|
| root.test.g_0.d2_86|     10000|
|root.test.g_0.d2_860|     10000|
|root.test.g_0.d2_861|     10000|
|root.test.g_0.d2_862|     10000|
|root.test.g_0.d2_863|     10000|
|root.test.g_0.d2_864|     10000|
|root.test.g_0.d2_865|     10000|
|root.test.g_0.d2_866|     10000|
|root.test.g_0.d2_867|     10000|
|root.test.g_0.d2_868|     10000|
|root.test.g_0.d2_869|     10000|
| root.test.g_0.d2_87|     10000|
|root.test.g_0.d2_870|     10000|
|root.test.g_0.d2_871|     10000|
|root.test.g_0.d2_872|     10000|
|root.test.g_0.d2_873|     10000|
|root.test.g_0.d2_874|     10000|
|root.test.g_0.d2_875|     10000|
|root.test.g_0.d2_876|     10000|
|root.test.g_0.d2_877|     10000|
|root.test.g_0.d2_878|     10000|
|root.test.g_0.d2_879|     10000|
| root.test.g_0.d2_88|     10000|
|root.test.g_0.d2_880|     10000|
|root.test.g_0.d2_881|     10000|
|root.test.g_0.d2_882|     10000|
|root.test.g_0.d2_883|     10000|
|root.test.g_0.d2_884|     10000|
|root.test.g_0.d2_885|     10000|
|root.test.g_0.d2_886|     10000|
|root.test.g_0.d2_887|     10000|
|root.test.g_0.d2_888|     10000|
|root.test.g_0.d2_889|     10000|
| root.test.g_0.d2_89|     10000|
|root.test.g_0.d2_890|     10000|
|root.test.g_0.d2_891|     10000|
|root.test.g_0.d2_892|     10000|
|root.test.g_0.d2_893|     10000|
|root.test.g_0.d2_894|     10000|
|root.test.g_0.d2_895|     10000|
|root.test.g_0.d2_896|     10000|
|root.test.g_0.d2_897|     10000|
|root.test.g_0.d2_898|     10000|
|root.test.g_0.d2_899|     10000|
|  root.test.g_0.d2_9|     10000|
| root.test.g_0.d2_90|     10000|
|root.test.g_0.d2_900|     10000|
|root.test.g_0.d2_901|     10000|
|root.test.g_0.d2_902|     10000|
|root.test.g_0.d2_903|     10000|
|root.test.g_0.d2_904|     10000|
|root.test.g_0.d2_905|     10000|
|root.test.g_0.d2_906|     10000|
|root.test.g_0.d2_907|     10000|
|root.test.g_0.d2_908|     10000|
|root.test.g_0.d2_909|     10000|
| root.test.g_0.d2_91|     10000|
|root.test.g_0.d2_910|     10000|
|root.test.g_0.d2_911|     10000|
|root.test.g_0.d2_912|     10000|
|root.test.g_0.d2_913|     10000|
|root.test.g_0.d2_914|     10000|
|root.test.g_0.d2_915|     10000|
|root.test.g_0.d2_916|     10000|
|root.test.g_0.d2_917|     10000|
|root.test.g_0.d2_918|     10000|
|root.test.g_0.d2_919|     10000|
| root.test.g_0.d2_92|     10000|
|root.test.g_0.d2_920|     10000|
|root.test.g_0.d2_921|     10000|
|root.test.g_0.d2_922|     10000|
|root.test.g_0.d2_923|     10000|
|root.test.g_0.d2_924|     10000|
|root.test.g_0.d2_925|     10000|
|root.test.g_0.d2_926|     10000|
|root.test.g_0.d2_927|     10000|
|root.test.g_0.d2_928|     10000|
|root.test.g_0.d2_929|     10000|
| root.test.g_0.d2_93|     10000|
|root.test.g_0.d2_930|     10000|
|root.test.g_0.d2_931|     10000|
|root.test.g_0.d2_932|     10000|
|root.test.g_0.d2_933|     10000|
|root.test.g_0.d2_934|     10000|
|root.test.g_0.d2_935|     10000|
|root.test.g_0.d2_936|     10000|
|root.test.g_0.d2_937|     10000|
|root.test.g_0.d2_938|     10000|
|root.test.g_0.d2_939|     10000|
| root.test.g_0.d2_94|     10000|
|root.test.g_0.d2_940|     10000|
|root.test.g_0.d2_941|     10000|
|root.test.g_0.d2_942|     10000|
|root.test.g_0.d2_943|     10000|
|root.test.g_0.d2_944|     10000|
|root.test.g_0.d2_945|     10000|
|root.test.g_0.d2_946|     10000|
|root.test.g_0.d2_947|     10000|
|root.test.g_0.d2_948|     10000|
|root.test.g_0.d2_949|     10000|
| root.test.g_0.d2_95|     10000|
|root.test.g_0.d2_950|     10000|
|root.test.g_0.d2_951|     10000|
|root.test.g_0.d2_952|     10000|
|root.test.g_0.d2_953|     10000|
|root.test.g_0.d2_954|     10000|
|root.test.g_0.d2_955|     10000|
|root.test.g_0.d2_956|     10000|
|root.test.g_0.d2_957|     10000|
|root.test.g_0.d2_958|     10000|
|root.test.g_0.d2_959|     10000|
| root.test.g_0.d2_96|     10000|
|root.test.g_0.d2_960|     10000|
|root.test.g_0.d2_961|     10000|
|root.test.g_0.d2_962|     10000|
|root.test.g_0.d2_963|     10000|
|root.test.g_0.d2_964|     10000|
|root.test.g_0.d2_965|     10000|
|root.test.g_0.d2_966|     10000|
|root.test.g_0.d2_967|     10000|
|root.test.g_0.d2_968|     10000|
|root.test.g_0.d2_969|     10000|
| root.test.g_0.d2_97|     10000|
|root.test.g_0.d2_970|     10000|
|root.test.g_0.d2_971|     10000|
|root.test.g_0.d2_972|     10000|
|root.test.g_0.d2_973|     10000|
|root.test.g_0.d2_974|     10000|
|root.test.g_0.d2_975|     10000|
|root.test.g_0.d2_976|     10000|
|root.test.g_0.d2_977|     10000|
|root.test.g_0.d2_978|     10000|
|root.test.g_0.d2_979|     10000|
| root.test.g_0.d2_98|     10000|
|root.test.g_0.d2_980|     10000|
|root.test.g_0.d2_981|     10000|
|root.test.g_0.d2_982|     10000|
|root.test.g_0.d2_983|     10000|
|root.test.g_0.d2_984|     10000|
|root.test.g_0.d2_985|     10000|
|root.test.g_0.d2_986|     10000|
|root.test.g_0.d2_987|     10000|
|root.test.g_0.d2_988|     10000|
|root.test.g_0.d2_989|     10000|
| root.test.g_0.d2_99|     10000|
|root.test.g_0.d2_990|     10000|
|root.test.g_0.d2_991|     10000|
|root.test.g_0.d2_992|     10000|
|root.test.g_0.d2_993|     10000|
|root.test.g_0.d2_994|     10000|
|root.test.g_0.d2_995|     10000|
|root.test.g_0.d2_996|     10000|
|root.test.g_0.d2_997|     10000|
|root.test.g_0.d2_998|     10000|
|root.test.g_0.d2_999|     10000|
+--------------------+----------+
Total line number = 2000
